client_id,idade,sexo,cidade,estado,perfil_investidor,saldo_inicial,saldo_6_meses,saldo_12_meses,logins_mes,tempo_app_min_mes,contato_assessor,ativos_carteira,assessor_principal,perfil_assessor,tempo_casa_assessor_anos,qtd_clientes_assessor,tempo_resposta_horas,dias_sem_login,abriu_email_marketing,clicou_oferta,lucro_12_meses,churn,variacao_saldo_12m_perc,score_engajamento,interacao_assessor,cliente_vip,risco_inativo,teve_lucro,churn_probability,risk_segment,processed_at
89,48,Feminino,Curitiba,SP,Agressivo,66001.21,60383.44,54310.32,43,209,3,"Ações, Exterior, Cripto",Fernanda Alves,Conservador,4.6,416,23.7,36,1,0,-11690.89000000001,1,-17.713144955978848,242.8918918918919,0.12658227848101267,0,1,0,0.97749466,Alto,2026-05-11T20:10:58.511270
90,65,Feminino,Rio de Janeiro,RS,Conservador,149888.6,193911.36,136885.28,16,385,8,"Cripto, Ações, FIIs",Carlos Silva,Agressivo,8.3,422,31.1,56,0,0,-13003.32000000001,1,-8.675322873120441,108.0701754385965,0.2572347266881029,0,1,0,0.9976788,Alto,2026-05-11T20:10:58.511270
91,32,Masculino,Rio de Janeiro,MG,Agressivo,161526.35,179389.31,227106.08,1,77,7,"Renda Fixa, Cripto, FIIs",João Pereira,Moderado,8.0,175,44.1,22,1,0,65579.72999999998,0,40.600019749099744,3.347826086956522,0.15873015873015872,1,0,1,0.0002900754,Baixo,2026-05-11T20:10:58.511270
92,25,Feminino,Curitiba,RJ,Conservador,171746.63,218013.18,252460.68,12,520,6,Exterior,Bruno Martins,Moderado,9.3,488,18.6,38,1,1,80714.04999999999,0,46.996002192299194,160.0,0.3225806451612903,1,1,1,0.0013579231,Baixo,2026-05-11T20:10:58.511270
93,31,Feminino,Porto Alegre,RS,Conservador,199528.03,156736.04,199347.5,30,80,6,Renda Fixa,Mariana Costa,Moderado,7.7,324,36.8,27,0,0,-180.5299999999988,0,-0.09047851572533384,85.71428571428571,0.16304347826086957,1,0,0,0.00024343959,Baixo,2026-05-11T20:10:58.511270
94,40,Masculino,Rio de Janeiro,MG,Moderado,49057.8,45588.61,43607.35,28,81,2,"FIIs, Fundos, Renda Fixa",Mariana Costa,Conservador,1.0,113,28.9,18,1,0,-5450.450000000004,0,-11.110261772847547,119.36842105263158,0.06920415224913495,0,0,0,0.00014766419,Baixo,2026-05-11T20:10:58.511270
95,74,Feminino,Porto Alegre,PR,Agressivo,9029.81,9326.34,9693.36,49,414,5,"Cripto, FIIs",Bruno Martins,Moderado,8.5,345,44.5,48,1,0,663.5500000000011,0,7.348438117745569,414.0,0.11235955056179775,0,1,1,0.03962413,Baixo,2026-05-11T20:10:58.511270
96,57,Masculino,Curitiba,PR,Agressivo,82827.11,61793.57,100965.61,27,110,4,Fundos,Rafael Gomes,Comercial,9.4,281,19.4,47,0,1,18138.5,0,21.899230819474443,61.875,0.2061855670103093,0,1,1,0.000119555596,Baixo,2026-05-11T20:10:58.511270
97,38,Masculino,Porto Alegre,SP,Conservador,26886.05,18887.79,22749.01,59,555,0,"Renda Fixa, FIIs, Ações",Ana Souza,Conservador,9.9,100,15.7,29,1,1,-4137.040000000001,0,-15.387310519767691,1091.5,0.0,0,0,0,0.0004460827,Baixo,2026-05-11T20:10:58.511270
98,33,Masculino,São Paulo,MG,Conservador,5462.75,6021.37,6898.5,26,480,2,"Ações, Cripto",Rafael Gomes,Agressivo,1.7,186,42.6,20,1,0,1435.75,0,26.282549997711772,594.2857142857143,0.046948356807511735,0,0,1,0.00037034898,Baixo,2026-05-11T20:10:58.511270
99,62,Masculino,Belo Horizonte,PR,Conservador,72724.94,78913.23,47016.06,14,279,0,"Renda Fixa, FIIs",João Pereira,Agressivo,6.3,207,2.8,23,0,1,-25708.88,0,-35.3508438783174,162.75,0.0,0,0,0,0.001403733,Baixo,2026-05-11T20:10:58.511270
100,35,Masculino,Rio de Janeiro,RJ,Moderado,156963.91,148562.15,101142.06,30,92,3,FIIs,Fernanda Alves,Moderado,2.4,105,7.0,20,0,0,-55821.85000000001,0,-35.56349354447147,131.42857142857142,0.42857142857142855,0,0,0,0.0020566138,Baixo,2026-05-11T20:10:58.511270
101,64,Feminino,Belo Horizonte,MG,Moderado,113669.96,112963.67,107720.35,39,81,9,"Renda Fixa, FIIs, Exterior",Mariana Costa,Conservador,3.0,130,4.4,25,1,1,-5949.610000000001,0,-5.234109346040062,121.5,2.0454545454545454,0,0,0,0.005757563,Baixo,2026-05-11T20:10:58.511270
102,70,Masculino,Porto Alegre,RJ,Conservador,63242.82,60034.25,58064.87,14,81,2,"Exterior, Cripto, Fundos",Carlos Silva,Comercial,7.6,281,40.5,50,1,1,-5177.949999999997,1,-8.187411630284666,22.235294117647058,0.04938271604938271,0,1,0,0.80770665,Alto,2026-05-11T20:10:58.511270
103,41,Masculino,Rio de Janeiro,RJ,Agressivo,131214.06,93739.72,116002.4,32,446,3,Fundos,Rafael Gomes,Comercial,9.8,477,1.0,56,1,0,-15211.66,0,-11.593010688031454,250.3859649122807,3.0,0,1,0,0.036034245,Baixo,2026-05-11T20:10:58.511270
104,43,Feminino,Porto Alegre,PR,Agressivo,47171.62,42512.15,49148.95,19,544,8,"Renda Fixa, Cripto, Ações",Fernanda Alves,Conservador,6.2,492,41.4,49,1,0,1977.329999999994,0,4.19177887043098,206.72,0.1932367149758454,0,1,1,0.014261936,Baixo,2026-05-11T20:10:58.511270
105,42,Masculino,São Paulo,MG,Moderado,3861.91,3113.66,3431.93,41,249,2,Exterior,Patrícia Rocha,Moderado,8.6,448,21.9,50,1,0,-429.98,0,-11.133868992286201,200.1764705882353,0.09132420091324202,0,1,0,0.038010586,Baixo,2026-05-11T20:10:58.511270
106,62,Feminino,Curitiba,RS,Moderado,153106.32,116216.04,118356.1,11,582,5,"Ações, FIIs",Ana Souza,Agressivo,0.6,375,0.7,59,0,1,-34750.22,0,-22.696790047595684,106.7,7.142857142857143,0,1,0,0.03404019,Baixo,2026-05-11T20:10:58.511270
107,58,Feminino,Rio de Janeiro,PR,Conservador,125124.87,159413.12,109925.03,36,386,5,Renda Fixa,Bruno Martins,Agressivo,0.8,177,19.6,35,1,0,-15199.84,1,-12.14773689674962,386.0,0.25510204081632654,0,1,0,0.9984648,Alto,2026-05-11T20:10:58.511270
108,46,Feminino,São Paulo,PR,Agressivo,152698.22,161801.45,225598.46,8,574,6,"Cripto, Ações",Fernanda Alves,Comercial,6.2,175,9.4,25,0,1,72900.23999999999,0,47.74138166116146,176.6153846153846,0.6382978723404255,1,0,1,0.0002536519,Baixo,2026-05-11T20:10:58.511270
109,32,Masculino,São Paulo,MG,Conservador,8748.67,9948.93,8486.23,22,146,8,Renda Fixa,Ana Souza,Comercial,4.2,366,30.2,32,0,1,-262.4400000000005,1,-2.999770250792412,97.33333333333333,0.26490066225165565,0,1,0,0.94133914,Alto,2026-05-11T20:10:58.511270
110,62,Masculino,Rio de Janeiro,MG,Moderado,167586.81,149021.25,167627.28,7,372,6,"Exterior, Ações",Ana Souza,Comercial,9.0,129,32.8,58,0,0,40.47000000000116,0,0.024148678526669947,44.13559322033898,0.1829268292682927,0,1,1,0.018153608,Baixo,2026-05-11T20:10:58.511270
111,18,Masculino,Porto Alegre,RJ,Agressivo,124285.71,116317.54,139062.1,31,88,0,Fundos,Mariana Costa,Agressivo,3.4,426,23.7,35,0,1,14776.39,0,11.88904983525459,75.77777777777777,0.0,0,1,1,0.005937139,Baixo,2026-05-11T20:10:58.511270
112,42,Feminino,São Paulo,MG,Agressivo,113115.67,95260.86,167977.53,47,147,7,Cripto,Mariana Costa,Comercial,4.6,406,2.4,3,1,1,54861.86,0,48.500671922820246,1727.25,2.916666666666667,0,0,1,0.00015226645,Baixo,2026-05-11T20:10:58.511270
113,24,Masculino,Belo Horizonte,RJ,Moderado,125298.2,94998.51,102423.9,13,356,4,"Cripto, FIIs",João Pereira,Agressivo,5.5,456,31.7,8,1,0,-22874.3,0,-18.255888751793723,514.2222222222222,0.12618296529968454,0,0,0,0.00018580045,Baixo,2026-05-11T20:10:58.511270
114,26,Masculino,São Paulo,PR,Conservador,173022.22,139701.42,209902.58,26,549,8,FIIs,Patrícia Rocha,Agressivo,3.1,382,40.5,7,1,1,36880.35999999999,0,21.315389433796415,1784.25,0.19753086419753085,1,0,1,0.00025282495,Baixo,2026-05-11T20:10:58.511270
115,41,Masculino,Porto Alegre,SP,Conservador,117800.36,138828.72,146589.15,24,156,9,"FIIs, Exterior",Bruno Martins,Moderado,9.1,224,34.7,1,0,1,28788.78999999999,0,24.43862650334854,1872.0,0.25936599423631124,0,0,1,0.0006018396,Baixo,2026-05-11T20:10:58.511270
116,18,Feminino,Porto Alegre,RS,Agressivo,116609.13,129031.21,133703.09,12,162,4,Ações,Ana Souza,Moderado,4.9,194,39.9,28,0,0,17093.95999999999,0,14.659195210529392,67.03448275862068,0.10025062656641605,0,0,1,0.00068632315,Baixo,2026-05-11T20:10:58.511270
117,61,Feminino,Belo Horizonte,PR,Moderado,198145.15,203724.39,134683.32,54,450,4,"Fundos, Renda Fixa, Exterior",João Pereira,Moderado,4.5,490,10.0,22,1,0,-63461.82999999999,0,-32.027950217302816,1056.5217391304348,0.4,0,0,0,0.0027798684,Baixo,2026-05-11T20:10:58.511270
118,25,Masculino,São Paulo,MG,Agressivo,151589.3,149323.63,183299.52,20,307,1,Exterior,Juliana Mendes,Comercial,8.6,175,42.7,5,0,0,31710.22,0,20.918508100505775,1023.3333333333334,0.023419203747072598,1,0,1,7.477888e-05,Baixo,2026-05-11T20:10:58.511270
119,41,Masculino,Porto Alegre,RS,Moderado,89016.47,111578.64,58544.82,44,454,2,"FIIs, Renda Fixa, Fundos",Rafael Gomes,Agressivo,3.5,231,15.8,54,1,1,-30471.65,1,-34.23147424291258,363.2,0.12658227848101264,0,1,0,0.9997775,Alto,2026-05-11T20:10:58.511270
120,28,Masculino,Rio de Janeiro,SP,Conservador,141772.0,105427.47,161127.9,30,228,9,Renda Fixa,Lucas Oliveira,Comercial,8.3,268,1.1,42,0,1,19355.89999999999,0,13.652836949468156,159.06976744186048,8.181818181818182,0,1,1,0.017724605,Baixo,2026-05-11T20:10:58.511270
121,68,Masculino,Curitiba,SP,Moderado,78456.86,68128.84,99296.81,36,47,8,"FIIs, Renda Fixa, Exterior",Ana Souza,Agressivo,1.7,485,40.6,35,0,1,20839.95,0,26.562304430740664,47.0,0.19704433497536944,0,1,1,0.0035706023,Baixo,2026-05-11T20:10:58.511270
122,34,Feminino,Curitiba,RJ,Conservador,46546.22,42355.32,36765.6,47,268,6,"FIIs, Renda Fixa",João Pereira,Moderado,2.2,327,45.2,45,0,0,-9780.620000000003,1,-21.01270522074618,273.82608695652175,0.1327433628318584,0,1,0,0.9842089,Alto,2026-05-11T20:10:58.511270
123,25,Feminino,Curitiba,RS,Moderado,119773.52,140069.8,162587.74,57,7,0,Cripto,Patrícia Rocha,Moderado,9.5,132,31.6,20,0,1,42814.21999999999,0,35.745981248609866,19.0,0.0,0,0,1,0.0004523137,Baixo,2026-05-11T20:10:58.511270
124,52,Feminino,São Paulo,RJ,Agressivo,185708.24,240586.65,116498.2,42,272,2,"FIIs, Cripto",Mariana Costa,Comercial,8.5,472,11.5,21,0,1,-69210.04,0,-37.268157837261285,519.2727272727273,0.17391304347826086,0,0,0,0.004099571,Baixo,2026-05-11T20:10:58.511270
125,52,Feminino,Belo Horizonte,PR,Conservador,185898.76,156973.34,252716.64,53,20,1,Ações,Ana Souza,Agressivo,4.2,190,12.5,8,0,1,66817.88,0,35.943155295925585,117.77777777777777,0.08,1,0,1,0.00019842056,Baixo,2026-05-11T20:10:58.511270
126,50,Masculino,Porto Alegre,RS,Agressivo,69039.15,84544.27,70026.14,4,338,0,Cripto,Ana Souza,Comercial,6.6,383,22.7,33,0,0,986.9900000000052,1,1.4296091420592596,39.76470588235294,0.0,0,1,1,0.70795125,Alto,2026-05-11T20:10:58.511270
127,22,Masculino,Rio de Janeiro,PR,Agressivo,106007.82,127036.98,84364.11,12,468,8,"Ações, FIIs, Fundos",Fernanda Alves,Conservador,9.5,144,43.1,58,1,0,-21643.71000000001,1,-20.417088097840335,95.1864406779661,0.18561484918793503,0,1,0,0.99938047,Alto,2026-05-11T20:10:58.511270
128,59,Masculino,Rio de Janeiro,RJ,Conservador,43115.54,35992.61,31060.45,27,63,7,"Exterior, Renda Fixa, Fundos",Patrícia Rocha,Comercial,2.5,414,7.6,56,1,0,-12055.09,1,-27.959965246869228,29.842105263157894,0.9210526315789475,0,1,0,0.9991928,Alto,2026-05-11T20:10:58.511270
129,56,Feminino,São Paulo,RS,Conservador,199130.59,187103.01,290327.71,42,181,4,"Ações, Renda Fixa, Exterior",Bruno Martins,Moderado,1.1,243,39.7,25,0,1,91197.12000000002,0,45.79764465118093,292.38461538461536,0.10075566750629722,1,0,1,0.00032081964,Baixo,2026-05-11T20:10:58.511270
130,58,Masculino,Curitiba,RJ,Agressivo,196242.46,185606.85,130579.54,24,67,1,"Exterior, Cripto",Mariana Costa,Agressivo,5.6,159,14.3,0,0,1,-65662.92,0,-33.460098288617054,1608.0,0.06993006993006992,0,0,0,0.0010799756,Baixo,2026-05-11T20:10:58.511270
131,45,Feminino,São Paulo,RS,Agressivo,130252.28,167625.88,101490.5,50,565,0,"Renda Fixa, Cripto",Ana Souza,Agressivo,1.9,101,38.9,35,1,0,-28761.78,1,-22.081594272284523,784.7222222222222,0.0,0,1,0,0.999064,Alto,2026-05-11T20:10:58.511270
132,24,Feminino,Belo Horizonte,RJ,Agressivo,161078.4,130237.55,147071.04,34,311,6,"Exterior, Renda Fixa",Rafael Gomes,Comercial,2.3,152,44.2,43,0,0,-14007.35999999999,0,-8.69598903391143,240.3181818181818,0.13574660633484162,0,1,0,0.032173857,Baixo,2026-05-11T20:10:58.511270
133,26,Masculino,Belo Horizonte,SP,Agressivo,143304.93,169027.42,165977.4,46,250,1,Cripto,Mariana Costa,Moderado,9.0,150,20.8,4,1,1,22672.47,0,15.821137486337703,2300.0,0.04807692307692307,0,0,1,0.00020584189,Baixo,2026-05-11T20:10:58.511270
134,25,Masculino,Porto Alegre,RJ,Conservador,119038.49,107196.02,129790.16,38,293,0,"Fundos, Ações",Rafael Gomes,Conservador,0.6,191,17.8,40,1,0,10751.67,0,9.032095417204971,271.5609756097561,0.0,0,1,1,0.011793065,Baixo,2026-05-11T20:10:58.511270
135,29,Masculino,Porto Alegre,SP,Conservador,11616.25,13225.36,8283.31,6,336,1,"Cripto, Renda Fixa",Lucas Oliveira,Comercial,8.3,250,38.6,21,1,1,-3332.940000000001,0,-28.692047777897344,91.63636363636364,0.025906735751295335,0,0,0,0.0008797227,Baixo,2026-05-11T20:10:58.511270
136,51,Feminino,Belo Horizonte,RJ,Agressivo,91498.1,87106.8,78757.46,37,531,6,"FIIs, Ações",Bruno Martins,Agressivo,5.4,368,25.7,3,1,0,-12740.64,0,-13.924485863640884,4911.75,0.23346303501945526,0,0,0,0.0014250802,Baixo,2026-05-11T20:10:58.511270
137,50,Masculino,Belo Horizonte,RS,Moderado,135282.47,141642.89,110238.52,31,259,6,"Renda Fixa, Exterior, Ações",Lucas Oliveira,Moderado,5.8,248,33.0,47,1,0,-25043.95,1,-18.5123394036197,167.27083333333334,0.18181818181818182,0,1,0,0.9991334,Alto,2026-05-11T20:10:58.511270
138,65,Feminino,Belo Horizonte,RS,Moderado,135828.79,162935.74,107602.01,2,514,9,"Cripto, Fundos, FIIs",Ana Souza,Agressivo,6.9,333,30.1,1,0,0,-28226.78000000001,0,-20.781146618474633,514.0,0.2990033222591362,0,0,0,0.005209457,Baixo,2026-05-11T20:10:58.511270
139,72,Masculino,São Paulo,RS,Conservador,75251.4,88984.73,72996.11,44,467,5,"Cripto, Ações, FIIs",Fernanda Alves,Agressivo,4.6,266,7.8,15,0,1,-2255.289999999994,0,-2.9970073646470285,1284.25,0.6410256410256411,0,0,0,0.0039135334,Baixo,2026-05-11T20:10:58.511270
140,40,Feminino,Belo Horizonte,MG,Agressivo,188396.71,229816.46,232411.51,38,203,4,"Exterior, Ações, Fundos",Bruno Martins,Agressivo,1.6,95,40.6,15,1,0,44014.80000000002,0,23.362828363616337,482.125,0.09852216748768472,1,0,1,0.00027137005,Baixo,2026-05-11T20:10:58.511270
141,41,Feminino,Rio de Janeiro,PR,Agressivo,34304.05,25239.9,27295.99,36,275,2,Exterior,Fernanda Alves,Agressivo,1.5,77,9.8,52,0,1,-7008.060000000001,0,-20.42924960755363,186.79245283018867,0.2040816326530612,0,1,0,0.89182645,Alto,2026-05-11T20:10:58.511270
142,54,Masculino,Curitiba,RS,Conservador,100571.53,112160.42,93532.63,54,562,2,Cripto,João Pereira,Conservador,7.7,51,44.8,55,1,0,-7038.899999999994,1,-6.998899191451094,541.9285714285714,0.044642857142857144,0,1,0,0.99885595,Alto,2026-05-11T20:10:58.511270
143,52,Feminino,Belo Horizonte,SP,Moderado,138485.91,108571.9,131814.45,49,68,8,Renda Fixa,Juliana Mendes,Moderado,2.6,432,12.4,55,0,0,-6671.459999999992,0,-4.8174287189216525,59.5,0.6451612903225806,0,1,0,0.013066744,Baixo,2026-05-11T20:10:58.511270
144,61,Feminino,Curitiba,RS,Moderado,139730.03,132672.43,206634.29,21,234,3,"Renda Fixa, Exterior, Ações",Patrícia Rocha,Comercial,0.8,66,35.4,21,0,1,66904.26000000001,0,47.88108898280492,223.36363636363637,0.08474576271186442,1,0,1,0.00013076131,Baixo,2026-05-11T20:10:58.511270
145,57,Masculino,São Paulo,MG,Moderado,130079.15,133871.35,189811.46,7,253,8,"FIIs, Renda Fixa",João Pereira,Moderado,9.8,364,14.0,42,0,1,59732.31,0,45.91997257054647,41.18604651162791,0.5714285714285714,1,1,1,0.00064166065,Baixo,2026-05-11T20:10:58.511270
146,39,Feminino,Curitiba,SP,Conservador,55782.35,52527.1,73639.61,16,250,3,"Ações, Renda Fixa, Fundos",Lucas Oliveira,Moderado,9.8,485,15.6,0,0,0,17857.26,0,32.01238384542782,4000.0,0.19230769230769232,0,0,1,0.00011459434,Baixo,2026-05-11T20:10:58.511270
147,44,Masculino,São Paulo,MG,Moderado,32085.11,32462.66,26229.35,51,591,1,"Ações, Cripto, Fundos",Rafael Gomes,Moderado,4.1,437,15.2,14,0,1,-5855.760000000002,0,-18.25070881789092,2009.4,0.06578947368421052,0,0,0,0.0007936883,Baixo,2026-05-11T20:10:58.511270
148,52,Feminino,Rio de Janeiro,SP,Conservador,127552.13,165551.92,84341.75,26,161,3,"Renda Fixa, Cripto",Lucas Oliveira,Comercial,0.7,126,36.0,23,0,0,-43210.38,0,-33.876643220305304,174.41666666666666,0.08333333333333333,0,0,0,0.0035101788,Baixo,2026-05-11T20:10:58.511270
149,18,Masculino,São Paulo,RJ,Conservador,120261.12,93939.62,106456.79,32,568,5,Exterior,Bruno Martins,Moderado,7.4,436,26.9,3,0,1,-13804.33,0,-11.478630832641509,4544.0,0.1858736059479554,0,0,0,0.004139268,Baixo,2026-05-11T20:10:58.511270
150,52,Masculino,São Paulo,PR,Agressivo,36691.85,40554.53,30825.38,45,92,5,"Fundos, Cripto, FIIs",Bruno Martins,Comercial,8.4,420,42.4,17,0,1,-5866.469999999998,0,-15.988482455913228,230.0,0.1179245283018868,0,0,0,0.0026536917,Baixo,2026-05-11T20:10:58.511270
151,54,Feminino,Porto Alegre,PR,Moderado,141322.69,132504.24,149142.53,16,317,4,"Fundos, Ações, FIIs",Lucas Oliveira,Comercial,1.7,214,15.1,16,1,0,7819.839999999997,0,5.533322356091578,298.3529411764706,0.26490066225165565,0,0,1,0.00017073126,Baixo,2026-05-11T20:10:58.511270
152,64,Feminino,Belo Horizonte,MG,Conservador,91579.23,71414.02,119048.89,41,70,0,"Cripto, FIIs",Ana Souza,Conservador,1.8,146,33.4,6,1,0,27469.66,0,29.99551317476682,410.0,0.0,0,0,1,0.00018449072,Baixo,2026-05-11T20:10:58.511270
153,31,Feminino,Belo Horizonte,PR,Moderado,133884.36,106470.47,183755.03,11,24,2,Ações,Lucas Oliveira,Agressivo,8.3,154,36.3,49,0,1,49870.67000000001,0,37.249063296116155,5.28,0.05509641873278237,1,1,1,0.00032287606,Baixo,2026-05-11T20:10:58.511270
154,20,Feminino,Rio de Janeiro,MG,Moderado,167636.05,212824.67,228048.34,47,37,4,"Renda Fixa, Exterior, Fundos",Bruno Martins,Comercial,9.3,73,7.7,44,0,1,60412.29000000001,0,36.03776753269957,38.644444444444446,0.5194805194805194,1,1,1,0.006794358,Baixo,2026-05-11T20:10:58.511270
155,18,Feminino,Rio de Janeiro,MG,Agressivo,34775.96,42696.56,32122.83,45,562,5,Ações,Bruno Martins,Agressivo,8.0,249,19.5,51,0,0,-2653.129999999997,1,-7.629207072931983,486.34615384615387,0.2564102564102564,0,1,0,0.98678964,Alto,2026-05-11T20:10:58.511270
156,22,Masculino,Belo Horizonte,MG,Moderado,4809.83,5984.51,5860.83,26,77,0,Ações,Mariana Costa,Moderado,2.4,84,23.4,51,1,1,1051.0,1,21.85108413395068,38.5,0.0,0,1,1,0.96777946,Alto,2026-05-11T20:10:58.511270
157,43,Feminino,Porto Alegre,PR,Agressivo,156041.41,202061.09,137558.43,47,347,8,Ações,Carlos Silva,Agressivo,4.4,51,17.4,9,0,1,-18482.98000000001,0,-11.844919883766758,1630.9,0.4597701149425288,0,0,0,0.0026038005,Baixo,2026-05-11T20:10:58.511270
158,72,Masculino,Belo Horizonte,MG,Conservador,122329.79,100920.76,80103.38,7,137,2,"Renda Fixa, Cripto",Fernanda Alves,Agressivo,6.2,338,15.8,0,0,1,-42226.40999999999,0,-34.518501176205724,959.0,0.12658227848101264,0,0,0,0.0010359293,Baixo,2026-05-11T20:10:58.511270
159,31,Masculino,Porto Alegre,PR,Moderado,140228.27,128065.38,172678.32,22,59,9,"Exterior, FIIs",João Pereira,Agressivo,2.0,381,33.1,1,1,1,32450.05000000002,0,23.14087594462944,649.0,0.2719033232628399,0,0,1,0.00017925703,Baixo,2026-05-11T20:10:58.511270
160,56,Feminino,Rio de Janeiro,MG,Conservador,167792.84,184829.08,102159.8,59,65,2,"Exterior, Renda Fixa",Lucas Oliveira,Moderado,2.5,391,10.8,48,1,0,-65633.04,1,-39.11551887434529,78.26530612244898,0.18518518518518517,0,1,0,0.9992995,Alto,2026-05-11T20:10:58.511270
161,44,Masculino,Curitiba,RS,Moderado,160759.38,159197.04,155657.57,41,524,1,FIIs,Mariana Costa,Moderado,3.2,187,34.2,21,1,0,-5101.809999999998,0,-3.173569094381925,976.5454545454545,0.029239766081871343,0,0,0,0.00048613304,Baixo,2026-05-11T20:10:58.511270
162,26,Masculino,Rio de Janeiro,MG,Conservador,192223.11,182810.66,172316.74,48,276,7,"Renda Fixa, FIIs",Ana Souza,Comercial,5.3,386,44.9,31,0,1,-19906.37,1,-10.355867200358999,414.0,0.155902004454343,0,1,0,0.582185,Médio,2026-05-11T20:10:58.511270
163,32,Masculino,Rio de Janeiro,SP,Moderado,107651.08,98467.02,131769.2,58,250,2,Ações,Bruno Martins,Comercial,5.4,111,27.3,28,1,1,24118.12000000001,0,22.403974024227168,500.0,0.07326007326007326,0,0,1,0.00014749673,Baixo,2026-05-11T20:10:58.511270
164,32,Masculino,São Paulo,MG,Moderado,98210.63,103736.78,126654.48,28,180,5,Fundos,Lucas Oliveira,Conservador,8.2,348,29.5,34,0,0,28443.84999999999,0,28.96208893069924,144.0,0.1694915254237288,0,1,1,0.00010616887,Baixo,2026-05-11T20:10:58.511270
165,43,Feminino,São Paulo,RJ,Moderado,80975.55,84648.28,70747.14,49,321,1,"Exterior, FIIs, Cripto",Bruno Martins,Moderado,7.7,246,3.8,16,1,1,-10228.41,0,-12.631479502146023,925.2352941176471,0.2631578947368421,0,0,0,0.0016814491,Baixo,2026-05-11T20:10:58.511270
166,59,Masculino,São Paulo,MG,Moderado,31584.52,25168.9,42022.08,19,135,6,"Renda Fixa, Ações, FIIs",Rafael Gomes,Conservador,9.2,426,41.6,11,0,1,10437.56,0,33.046441737914655,213.75,0.14423076923076922,0,0,1,0.00013988635,Baixo,2026-05-11T20:10:58.511270
167,30,Feminino,São Paulo,SP,Moderado,114948.84,112999.76,99376.16,15,106,3,Exterior,Mariana Costa,Moderado,8.4,108,14.1,23,0,1,-15572.67999999999,0,-13.547487734543465,66.25,0.2127659574468085,0,0,0,0.0013559058,Baixo,2026-05-11T20:10:58.511270
168,68,Feminino,Porto Alegre,SP,Moderado,56125.49,57926.17,56220.55,16,314,8,"FIIs, Ações, Exterior",Lucas Oliveira,Agressivo,2.9,314,29.7,29,0,1,95.06000000000495,0,0.1693704589483405,167.46666666666667,0.26936026936026936,0,0,1,0.00032703666,Baixo,2026-05-11T20:10:58.511270
169,49,Masculino,Belo Horizonte,PR,Moderado,184340.19,192114.21,231220.97,15,296,9,Renda Fixa,Rafael Gomes,Conservador,3.6,382,47.0,43,1,1,46880.78,0,25.431665227208455,100.9090909090909,0.19148936170212766,1,1,1,0.0017846818,Baixo,2026-05-11T20:10:58.511270
170,56,Feminino,Curitiba,RS,Moderado,117054.97,96694.93,143231.76,18,499,8,"FIIs, Exterior",Juliana Mendes,Conservador,5.3,237,28.8,29,0,0,26176.79000000001,0,22.36281808452901,299.4,0.2777777777777778,0,0,1,6.655893e-05,Baixo,2026-05-11T20:10:58.511270
171,66,Feminino,Rio de Janeiro,MG,Moderado,118975.2,136269.77,177110.25,55,365,6,Exterior,Mariana Costa,Conservador,0.6,112,34.9,19,0,1,58135.05,0,48.863166441409646,1003.75,0.17191977077363899,0,0,1,0.00013000963,Baixo,2026-05-11T20:10:58.511270
172,69,Feminino,Porto Alegre,PR,Conservador,71630.01,51224.01,57493.46,55,342,7,"Renda Fixa, Fundos",Lucas Oliveira,Moderado,9.1,357,21.7,41,0,1,-14136.55,0,-19.73551309011404,447.85714285714283,0.3225806451612903,0,1,0,0.93258595,Alto,2026-05-11T20:10:58.511270
173,49,Masculino,Curitiba,RS,Agressivo,11345.88,10357.64,13570.65,7,583,2,"Fundos, Exterior",Lucas Oliveira,Comercial,0.9,328,3.4,6,1,1,2224.77,0,19.608615638452026,583.0,0.5882352941176471,0,0,1,0.00036922708,Baixo,2026-05-11T20:10:58.511270
